Gene	H911	DIVID1	DIVID2	DIVID3	DIVID4	DIVID5	H1204	H1778	H1499	H1530
AKAP10	5.60124	10.3933	3.87382	1.59414	14.5442	9.74555	5.19102	3.46081	6.8257	5.03893
SPECC1	8.66336	4.01536	5.28569	13.9026	10.0951	4.44335	5.37527	2.84363	7.42297	4.66498
USP22	44.2482	29.4525	37.3883	35.7236	17.3592	20.7712	37.6736	62.2187	54.856	42.8209
DHRS7B	6.88408	4.65268	19.5646	6.31495	1.30632	9.3125	4.62593	4.76461	6.6723	7.77087
TMEM11	6.49581	5.15255	8.22897	27.2326	7.10299	10.2718	3.21223	5.81152	7.16163	9.94618
MAP2K3	6.74729	3.13652	9.13377	6.90839	1.1383	3.43081	1.91113	2.82325	8.2355	4.62878
MTRNR2L1	3.90258	5.13136	9.88461	9.12689	26.1808	30.5093	270.477	2.2768	351.107	0.683153
WSB1	8.0897	35.1142	14.091	2.38257	12.6553	25.5942	12.2995	5.95044	7.87554	12.5502
KSR1	3.45152	3.35226	1.86137	7.8761	1.02113	2.47719	4.93727	1.73282	3.2223	0.209762
LGALS9	11.1255	1.47847	1.46027	1.68112	1.10712	2.18345	1.97294	1.51442	1.64253	0.416621
C17orf108	2.25495	8.23852	5.94789	5.88006	12.9867	17.6763	4.71008	2.96693	4.20768	0.349119
NLK	5.31002	10.238	9.07048	10.246	11.5352	18.5196	6.89833	4.32269	6.44886	4.10975
TMEM97	10.7389	97.1062	123.938	187.063	40.9431	122.685	41.3424	2.40629	7.83964	8.43125
IFT20	7.39448	33.3989	58.5379	27.4342	16.8413	144.706	14.5996	9.44756	7.85272	13.2675
TNFAIP1	21.5841	10.238	20.3739	8.27954	5.48531	7.73992	12.6843	13.5959	19.8212	17.3422
POLDIP2	21.9827	21.6976	29.8832	9.25706	12.1617	35.3394	18.1045	21.7489	24.5561	20.8101
TMEM199	11.3601	9.73206	21.8281	2.7242	13.7108	5.08586	17.1062	8.11472	19.3789	12.2854
VTN	2.82152	10.2467	25.7921	29.2546	1.22892	3.87529	4.47172	3.77048	2.78787	0.349119
SARM1	3.88227	4.01536	5.11565	4.95093	2.91268	3.94971	5.56495	3.17622	4.933	4.9764
SLC46A1	1.85347	3.91323	4.33262	4.14048	1.55971	2.88123	5.50679	3.91169	3.58481	5.00244
UNC119	4.10679	3.92254	7.33351	1.54875	1.54235	7.15771	7.15848	6.29362	8.4253	5.159
PIGS	9.76526	6.28641	12.3341	8.08959	9.69525	9.01523	12.1026	15.9213	11.7203	15.9756
ALDOC	5.41799	2.96692	6.88308	2.45791	1.0539	2.09682	5.34592	13.879	5.028	13.0607
KIAA0100	32.4422	23.0829	24.8243	16.9918	15.6133	19.9998	29.3841	57.0482	23.9189	42.4157
SDF2	17.3935	18.8646	8.64246	21.1874	20.5889	33.3832	30.766	26.5981	20.3279	30.4429
SUPT6H	6.61947	10.2726	9.21285	16.3242	1.09661	2.62538	9.38666	4.00303	12.9721	5.52618
RAB34	6.57504	1.52993	1.61229	6.40555	1.01005	3.78117	2.3836	4.20543	3.63268	0.487025
RPL23A	11.4933	9.1303	34.7069	2.7242	10.5453	18.8587	27.207	22.0174	20.2647	20.9502
SNORD42B	17127	37652.2	3770.52	6638.21	89643.2	15714.5	14825.3	15970.6	3700.57	2773.76
SNORD4A	6380.26	17537.4	887.959	2099.97	22515.3	4151.62	3029.61	7896.7	2564.27	339.583
SNORD42A	13977.2	17657.4	3983.91	3295.16	14209.3	7400.74	9895.66	5128.36	5958.55	4753.19
SNORD4B	7241.44	17223.1	1112.75	2661.03	52436.2	5380.8	6802.57	6382.34	1870.78	3008.75
TRAF4	8.65426	4.71671	12.245	1.95884	2.62286	6.33917	4.09426	6.21922	8.30641	9.86483
C17orf63	6.27126	1.55302	1.54133	1.5791	1.51613	1.4027	1.88004	1.65008	4.21989	0.397024
ERAL1	10.3845	12.487	29.7393	3.33618	9.09655	7.56323	15.6786	18.2908	19.1375	16.5253
FLOT2	14.6745	13.4014	19.1911	27.0885	16.1035	16.0982	12.6576	22.8145	14.4452	21.6872
PHF12	5.3255	5.19492	7.06026	1.83143	1.25827	3.01396	6.86391	4.15885	6.70565	4.91395
PIPOX	1.36636	1.18269	2.64434	1.56397	2.34637	1.48656	4.40892	1.32264	1.142	0.0900017
MYO18A	6.31137	10.3589	9.33928	8.25725	1.56835	3.12154	8.11023	7.08438	5.83895	6.04451
TIAF1	7.2128	11.0322	10.5322	2.25977	1.1383	3.0573	8.78325	5.33393	3.27723	10.8923
NUFIP2	10.1063	17.4929	28.2567	5.76559	7.49931	9.16399	7.46341	6.11811	8.68735	9.81835
TAOK1	11.6582	19.7198	21.3087	14.9828	13.5503	13.6234	11.0886	17.2994	12.7684	11.9519
ABHD15	5.83222	11.6095	22.7756	12.5207	11.823	9.45734	8.96401	20.9275	8.9726	13.0607
TP53I13	7.31338	11.1585	19.7399	8.78833	18.6417	16.6596	7.77852	22.1987	9.89665	15.3214
GIT1	8.37108	9.1303	22.6038	27.0019	3.35052	4.31167	8.73144	26.1014	19.348	17.1044
CCDC55	2.02121	4.66335	2.91254	0	1.01005	1.9121	3.49128	1.1778	6.30578	0.153148
SLC6A4	1.43211	5.98495	6.44684	1.89751	13.9584	4.95846	5.36059	1.22468	1.38497	0.161858
BLMH	8.04795	8.70729	8.59482	1.51801	2.26978	5.51532	8.05078	4.40547	8.87463	1.7428
CPD	8.66788	12.2103	7.542	5.05379	16.2557	14.4047	8.49083	3.95727	17.4808	5.23222
GOSR1	6.57504	9.98615	6.88308	4.50517	13.6679	7.0305	7.26048	4.57976	7.155	4.69085
LRRC37BP1	1.19538	1.49729	1.37667	6.80526	0.998898	1.50025	1.19762	0.850929	1.64253	0.0391943
C17orf42	4.45619	6.64899	1.64845	1.56397	12.2326	5.11128	4.6029	2.34367	2.98312	0.361458
ADAP2	1.52107	2.36514	1.63039	14.3734	4.85376	1.94411	1.75437	1.44318	2.85217	0.335329
RNF135	4.63197	2.95686	2.11911	9.661	3.58021	4.57299	6.48917	1.59842	3.44381	0.407185
NF1	8.11751	10.2899	8.64246	6.47377	8.22039	6.2361	7.84514	4.88695	4.73053	5.2427
RAB11FIP4	5.41287	4.60996	6.31722	9.86179	1.04305	3.20586	5.43384	1.52813	6.52886	0.508074
C17orf79	28.7099	16.2633	23.3114	3.78717	76.513	26.9558	43.2575	33.4741	39.1793	34.4931
UTP6	9.09212	9.94251	6.91531	8.25725	10.114	14.863	8.80267	6.44012	7.21136	14.3568
SUZ12	5.38723	6.33707	3.46142	7.57067	8.22039	7.36077	6.27847	1.7153	3.66732	0.480493
RHOT1	5.31518	12.3245	9.64714	5.49422	15.7114	21.595	11.0383	7.27015	7.12845	4.95558
C17orf75	4.93317	12.4302	4.72416	25.2929	1.0539	10.828	3.81745	4.38769	4.25238	0.354201
MIR632	14.4289	4.74869	3.18992	0	0	3.47074	0	9.68447	8.6746	0.0987115
ZNF207	36.5787	29.5054	34.922	20.3246	14.7731	23.4797	33.7469	25.2315	63.8623	35.5561
PSMD11	40.8466	21.4118	25.7588	20.8575	11.823	19.8342	24.0673	34.2023	74.9317	50.1222
CDK5R1	1.53746	1.64223	1.39783	2.01617	10.7125	2.62538	1.71201	2.86918	6.75568	0.487751
MYO1D	32.602	11.3847	23.1187	6.18049	8.44843	6.92855	16.1385	65.2484	24.7329	36.7325
TMEM98	11.7472	18.8646	26.1575	30.0954	38.417	38.6716	18.1597	4.839	6.39225	10.2937
SPACA3	1.08311	3.13652	0	13.3087	1.0539	25.0319	2.09517	0	1.49839	0.0036291
CCL2	125.237	6.31171	9.00716	5.03331	17.1976	8.31757	16.4623	19.9799	21.5142	47.0016
CCL11	1.1985	2.61899	8.05361	0	1.04305	3.47074	0.151441	0.356576	3.07809	0.182181
CCT6B	1.41227	3.60239	4.0904	0	3.58021	4.65049	1.74381	0.969474	4.27263	0.158954
ZNF830	6.2361	3.38138	1.16898	17.1672	12.5676	3.80009	6.9327	3.8833	4.58865	4.67015
LIG3	6.25118	4.89777	4.62193	9.89036	1.48966	4.34703	7.61132	4.02024	3.47931	4.72192
RFFL	7.97356	10.4707	10.0713	10.161	13.529	14.887	11.9851	5.30676	9.32425	5.51565
NLE1	4.93848	4.16271	7.52598	22.018	3.62705	5.56549	9.43362	1.49201	3.78315	2.22535
SLFN5	10.4478	5.82759	4.10474	12.5342	2.70429	2.62538	4.47946	5.97831	7.98942	5.53144
SLFN11	4.12734	2.76378	2.11911	1.53343	9.44479	2.83601	0.666969	0.953001	1.95654	0.458718
SNORD7	359.877	1857.37	115.543	295.596	4291.71	860.441	445.399	1329.91	74.9474	28.6364
AP2B1	37.6636	26.4201	40.0549	13.3219	16.7223	18.7006	37.1115	32.8859	42.1064	44.3352
TAF15	5.52008	10.88	9.75232	7.17174	1.28722	1.97559	7.9249	2.25306	9.92835	0.458718
CCL5	1.22018	2.84554	5.37067	34.6486	2.82849	2.97018	5.81022	0.771793	0.669744	0.00217746
CCL14	0.991386	1.3774	0	0	0	0	6.19388	1.01944	0.383389	0.121938
CCL3	1.48803	4.07078	24.1015	2.3022	1.11757	5.84016	2.94571	0.875396	0	0.0921792
CCL4	1.47694	5.05712	43.1802	1.89751	1.06468	13.7463	0	0.585136	0.627279	0.00435492
ZNHIT3	9.05178	11.7089	9.03882	37.7291	36.461	22.7984	17.0364	11.4455	9.87283	9.24563
MYO19	2.96457	2.43997	1.63039	7.8761	1.07539	2.45177	1.80699	1.37009	2.55258	0.269279
PIGW	2.99335	1.70178	1.42576	1.7597	10.6569	2.37413	0.990172	1.24005	3.29544	2.15107
GGNBP2	11.005	28.6653	11.5434	33.4159	13.926	12.6031	18.4555	14.3049	20.7118	14.675
DHRS11	3.21587	4.72737	6.93143	1.54875	2.54251	3.32974	4.67953	1.33184	5.77182	0.444928
AATF	14.4727	13.4604	20.0683	4.95093	10.8971	8.69204	16.2653	12.6343	19.642	14.8314
ACACA	5.35125	3.48756	4.70712	8.4241	2.42403	3.60842	5.82456	7.60515	4.16688	5.84825
TADA2A	5.34095	5.37473	4.2475	9.70411	11.8051	5.00948	6.85702	3.78733	4.24427	7.10958
DUSP14	5.59112	2.8557	3.63955	0	1.0539	8.84136	1.31925	2.95142	6.25931	4.99203
SYNRG	5.7723	9.86377	6.20221	8.62326	5.34796	5.13668	8.39936	4.21127	6.57222	3.20393
DDX52	7.97356	10.0384	5.47262	8.74439	5.30243	3.26817	7.5979	3.25592	4.62371	9.76018
HNF1B	25.8819	11.066	11.3145	8.53489	1.12797	4.44335	16.6938	2.44023	6.55888	13.0775
MRPL45	12.2936	14.1273	12.7552	5.7272	13.1945	17.4926	12.1549	5.66233	7.92438	10.5071
SOCS7	4.71341	3.21544	1.93095	2.38257	1.03213	4.16878	5.43384	4.00876	7.12181	2.72602
MLLT6	6.91814	12.479	17.3095	11.4873	4.63402	4.31167	9.23351	4.49054	7.44934	3.20393
CISD3	3.50104	3.98758	7.75011	1.68112	1.04305	7.84069	5.45575	4.4853	3.94357	4.59778
PCGF2	9.65162	5.18433	12.2745	13.1892	1.10712	3.18491	10.7014	12.3566	6.76902	6.31665
PSMB3	101.468	26.6832	63.0922	36.1146	16.1905	51.0157	50.3675	68.5107	72.0942	78.7918
PIP4K2B	6.44613	9.79361	10.2598	12.8961	5.07656	5.33915	7.45666	5.99505	6.42887	6.02856
CWC25	5.07576	8.63873	5.14967	13.0828	11.0074	4.80488	4.29898	3.66438	6.85236	1.93708
RPL23	122.889	58.3043	166.596	48.8635	113.396	196.684	75.3728	169.012	99.9343	118.165
SNORA21	8800.79	16741.7	21268.1	4776.18	70540.3	20195.1	10257.9	40800.5	10381.5	19023
LASP1	63.3855	27.4504	43.6256	32.1353	17.0466	19.6961	41.4631	55.7318	29.7405	69.8298
RPL19	152.237	93.2866	226.727	175.956	86.5965	164.031	106.571	157.975	103.164	127.54
MED1	7.04421	5.93253	6.21915	3.40711	2.15687	2.83601	6.27141	4.43824	6.80237	5.23222
CDK12	7.01518	6.18384	8.81701	4.03875	5.34796	3.3906	6.55202	4.69577	7.77761	5.71074
PPP1R1B	1.4908	16.7362	26.1575	8.64532	13.367	14.7909	16.0467	1.23814	1.95654	0.224278
STARD3	8.20536	4.33592	6.7863	12.305	1.37199	8.14221	11.3798	6.1125	7.10521	9.50945
PNMT	0.970262	0	1.27533	0	0	0	7.33506	0.585136	1.5093	0.158954
PGAP3	7.63147	5.20551	7.81407	15.8035	7.49931	15.0548	8.16298	2.31493	4.26049	2.62434
ERBB2	11.4742	10.0297	8.78529	13.9682	1.49851	5.88988	9.20153	5.03677	4.69465	13.6442
C17orf37	21.314	12.0876	26.6371	15.0988	18.1309	31.1018	25.423	34.5906	20.3143	36.8622
GRB7	9.96734	9.52003	14.7242	9.03985	8.41588	5.28865	11.6357	1.75479	6.41888	0.555252
ORMDL3	11.2839	31.9608	64.7643	43.1267	17.4882	56.1261	20.9935	21.2475	23.851	14.9992
PSMD3	34.6557	21.1582	41.8564	14.6464	1.32527	26.4229	43.2375	33.8778	44.0114	42.1619
MED24	8.64063	6.05828	6.86696	5.78474	1.40875	4.36466	7.74515	11.2941	8.82393	12.5783
THRA	5.27385	11.6178	23.6749	22.3947	9.69525	4.5212	16.7499	10.8112	8.96632	9.66698
NR1D1	3.48121	11.9399	30.2661	7.60472	1.08603	3.3501	6.14453	3.82111	8.09327	1.29105
MSL1	6.43618	20.7147	11.343	8.94165	16.6465	14.04	15.9902	11.7822	9.91245	11.7422
CASC3	19.8126	13.5795	21.5686	15.829	8.57845	9.38666	31.8491	11.911	19.924	15.0471
WIPF2	10.0937	11.0491	12.6341	11.2114	4.11178	4.04172	12.9527	7.6233	8.38036	12.4489
TOP2A	1.50185	1.30765	1.26047	1.59414	1.02113	1.47278	1.28643	2.86406	0.627279	0.121938
IGFBP4	95.6999	16.5893	9.22866	13.7843	3.81731	9.3125	40.4856	28.0733	10.4498	17.9327
CCR7	1.0531	1.4212	2.38543	8.31295	1.01005	1.38842	0	0.685502	0.583107	0.0450009
SMARCE1	16.3089	19.8617	20.1338	8.12318	13.367	12.9953	15.0016	13.4741	24.5682	12.9767
KRT222	1.40658	1.64223	1.19995	0	6.67101	2.85869	3.44665	2.6022	2.45115	0.252585
TMEM99	1.47971	1.55302	3.49126	3.47671	14.4027	6.46778	4.74816	1.4273	1.41987	0.498638
KRT23	7.89429	1.19874	1.08918	0	1.06468	1.97559	3.22131	1.90173	2.40208	5.86413
KRT19	206.668	6.11061	23.6321	13.229	1.55104	7.81551	18.0631	30.7796	23.7663	83.2309
KRT17	9.66427	1.26682	1.13749	0	1.0539	1.43099	1.5425	2.2294	3.12966	0.505171
EIF1	142.086	124.393	105.518	64.2573	24.2062	39.6932	81.7419	57.7793	128.153	50.726
JUP	81.4368	11.3179	35.5831	12.5476	1.90258	6.26189	20.9935	30.6506	21.0414	51.843
LEPREL4	2.44719	2.91652	2.67624	1.89751	2.01	3.47074	3.24856	3.70334	2.7378	0.206133
FKBP10	18.1408	4.17187	4.60489	29.8108	2.38506	17.768	7.69169	31.427	4.32914	11.2926
NT5C3L	10.0243	10.88	6.51159	3.26376	8.51346	25.3871	17.7868	13.07	9.8649	11.3896
KLHL11	7.99683	15.0905	24.6757	9.94749	24.9727	21.4579	10.4301	13.2438	19.2115	14.3163
ACLY	83.5142	59.5073	72.5578	43.5909	37.0946	41.5318	60.9695	154.045	81.6115	116.416
CNP	12.6243	10.5478	22.9473	16.1342	10.8787	6.87752	9.07975	23.3932	19.6291	18.2505
DNAJC7	19.4187	25.2217	7.60607	39.8047	13.3326	8.5674	18.901	20.2426	20.7718	27.293
NKIRAS2	8.06187	3.15631	4.92849	2.21558	1.41786	4.06	4.98233	4.13563	8.09972	10.1664
DHX58	1.35766	2.15836	2.21993	8.65634	0	1.56765	1.17512	0.716142	0.912454	0.0174197
KAT2A	4.50041	3.26449	3.17467	1.51801	4.94251	3.45081	5.03475	5.16598	4.02688	7.18178
RAB5C	40.1809	24.7318	42.9753	27.5493	31.841	17.8824	40.5361	46.0292	42.5584	47.3997
GHDC	7.41828	5.63835	19.9807	10.8363	17.6172	9.08964	13.7741	12.4056	6.99554	11.4921
STAT5B	8.23766	12.0302	19.9151	10.1326	15.3624	13.8199	8.26825	11.5334	7.12181	11.7138
STAT5A	4.3965	3.29382	4.8604	7.42285	1.07539	2.697	6.53807	1.39348	4.11359	0.29178
STAT3	72.2426	30.4784	43.3856	18.4208	16.8845	22.498	59.3702	73.9636	87.3603	59.4628
PTRF	18.8809	12.8102	22.6038	10.1752	4.98709	7.68948	17.1829	32.3344	12.4002	35.6502
ATP6V0A1	16.4924	18.4087	29.0006	13.7316	15.2313	14.2349	35.4045	32.7767	34.6109	38.5047
NAGLU	7.85223	10.333	9.33928	22.1435	17.7137	17.768	10.3445	11.2941	7.10521	1.7428
COASY	8.14528	6.08969	22.6682	11.9523	11.2086	7.91619	8.37318	12.3649	8.65868	14.3568
MLX	11.4996	12.6973	22.9901	4.48331	4.72155	17.8824	25.0812	17.591	8.40284	14.8234
FAM134C	18.0741	26.3383	48.0547	30.3939	20.9865	31.1609	31.0691	23.8699	24.0376	25.9383
TUBG1	6.01072	2.56672	6.60864	1.53343	1.50733	2.79025	5.22063	4.87628	6.38226	9.99844
PLEKHH3	4.45065	8.206	27.7686	3.87231	1.11757	9.01523	8.51693	10.6225	6.78903	1.08234
EZH1	4.74043	9.58205	10.9757	6.83963	11.5894	4.20473	6.9739	3.40648	6.8257	6.29639
RAMP2	9.25313	5.5857	10.4774	0	15.7768	5.61558	1.28643	3.906	3.49258	0.254037
VPS25	15.9896	11.0744	26.6701	2.81391	10.1517	17.745	16.5676	27.1614	20.4618	20.4575
WNK4	1.0665	1.35768	1.31931	9.37591	2.01	1.3007	1.53211	0.825206	0.605416	0.0471783
CCDC56	35.8846	32.8189	83.2872	36.9925	43.8705	80.205	46.981	50.3842	12.7244	28.6698
BECN1	13.0382	18.8229	13.3392	11.7614	16.7655	17.9052	15.0589	7.13448	12.5838	5.72658
PSME3	39.8409	13.431	31.2338	40.356	15.2313	20.0551	19.1356	25.5177	32.6849	36.8784
AOC3	1.21401	3.17606	4.69009	1.56397	2.58256	3.80009	6.34187	0.921494	2.01452	0.00653238
LOC388387	1.00184	3.03708	1.66646	0	7.99168	3.07882	0.151441	0	0.117965	0
RUNDC1	6.2813	5.49084	18.3259	14.243	11.0441	4.29393	6.10214	5.80598	8.92209	10.363
RPL27	107.57	50.8504	224.076	64.2385	126.298	248.767	70.1892	147.003	121.878	203.525
IFI35	9.91052	8.27116	10.0178	6.62211	14.3701	5.81527	5.97448	5.91146	3.15295	14.6469
VAT1	83.0982	31.0529	51.6407	15.0215	30.0585	28.1105	55.193	105.062	47.9668	101.276
NBR2	1.16713	1.50665	3.43152	0	10.0004	1.37405	0.62744	0.836813	1.23651	0.222101
NBR1	20.0972	32.0383	35.458	8.03352	16.6573	18.3381	37.5001	21.0511	19.3049	14.6991
ARL4D	2.15548	5.42752	9.29189	1.54875	1.46296	7.15771	2.67309	2.11225	3.23607	0.449282
DHX8	11.8932	10.897	8.43588	7.13743	1.454	5.03496	8.13003	14.0533	17.4031	13.7221
DUSP3	25.0631	19.106	28.597	7.86482	18.7159	22.3887	36.4762	28.3694	20.7187	26.7272
MPP2	1.9326	2.55623	5.14967	4.28028	1.42694	3.89396	5.40458	3.74806	6.36895	2.40339
PPY	16.4556	104.063	67.7967	89.5279	291.269	132.151	381.111	131.806	637.145	262.02
TMEM101	7.80541	8.07724	15.5169	11.2667	12.7428	25.1799	11.6871	15.1571	8.42209	13.1502
G6PC3	22.5922	10.0819	50.0518	17.9018	11.3723	17.5616	26.1593	32.2817	13.0966	32.5558
HDAC5	7.37542	10.4964	24.3994	11.9523	8.99965	5.79037	8.54299	21.6182	7.08529	12.0707
TMUB2	5.222	6.26121	7.55802	5.19598	3.58021	6.13749	7.16529	6.38106	6.94229	10.1317
ATXN7L3	7.63619	9.53776	8.0217	11.2667	12.0373	4.7792	9.18872	11.9029	7.55798	10.9267
UBTF	11.0494	11.2173	20.2648	8.7114	1.44501	3.28877	14.8152	12.8147	7.52838	12.831
RUNDC3A	5.55057	4.91903	10.5048	2.38257	16.2557	4.72779	5.98159	23.1546	8.65868	13.5168
SLC25A39	39.4213	20.6672	33.8745	52.5644	26.5559	41.8333	26.9196	57.8817	39.7104	49.479
GRN	81.5551	46.6546	94.2234	47.0145	16.6248	43.68	61.2175	161.003	59.2715	86.1541
FAM171A2	1.24164	1.34776	2.25329	1.51801	5.34796	2.37413	2.74896	3.54835	3.0213	0.235166
GPATCH8	6.26624	5.49084	4.80931	3.13927	1.08603	1.94411	5.67354	2.75229	6.99221	2.97333
CCDC43	6.84996	10.2985	6.04965	12.5879	2.99798	7.51267	10.988	2.82325	8.78587	6.52421
HIGD1B	1.02254	1.09469	1.16116	0	1.07539	3.5498	7.53074	0.842509	0.353896	0
EFTUD2	21.3478	11.1753	13.5935	49.2808	10.6011	7.81551	13.7085	21.2038	19.0393	20.782
CCDC103	1.42363	1.13923	1.39079	1.56397	11.1173	2.79025	3.91312	1.02607	1.61856	0.190165
C1QL1	4.20975	1.35768	4.60489	0	1.02113	2.21161	1.85924	8.60372	6.69565	14.7513
DCAKD	5.41287	9.05837	24.8243	15.2661	3.67416	7.25932	5.96736	12.43	7.84618	16.1165
NMT1	12.8726	12.6489	12.5737	15.2147	11.3542	8.3676	15.5651	22.3003	17.8899	17.7238
ACBD4	1.2294	2.61899	4.33262	4.80495	6.80423	3.43081	6.27141	1.42021	0.825091	0.246779
HEXIM1	5.62146	13.1467	13.0299	3.40711	5.90384	6.41637	6.39809	4.73281	3.4527	6.16684
MAP3K14	1.52655	2.91652	5.88004	3.74407	2.62286	2.15494	4.75578	1.16788	3.27267	0.246053
ARHGAP27	1.64545	2.43997	1.50784	10.7805	1.03213	1.51387	2.88049	1.12556	1.98895	0.132826
PLEKHM1	2.01231	2.34364	3.26589	2.34308	1.1383	2.697	3.55353	1.64144	4.30093	0.391217
MGC57346	1.7143	3.06701	4.70712	24.8862	1.03213	2.85869	2.364	1.65873	3.04504	0.113954
KIAA1267	10.9353	19.216	31.0599	26.6844	31.0914	18.4289	12.4581	8.75346	8.39962	11.9972
LOC644246	3.28423	0	5.03059	0	1.59414	6.80089	1.0138	0.928881	0.412877	0.22936
NSF	9.73997	17.7271	13.8886	15.1375	18.978	17.9737	15.8346	11.0085	6.46885	14.1867
GOSR2	6.61947	5.60676	9.62093	6.29238	13.4226	13.5988	8.60809	5.72853	6.64894	12.5333
CDC27	9.20848	11.3429	10.8361	5.5529	20.0148	14.6223	6.76729	5.71196	12.4177	10.7373
ITGB3	21.2464	1.41153	1.34816	3.45365	4.46044	2.8132	2.60627	58.6721	9.44106	40.6701
C17orf57	1.56727	2.38659	2.67624	5.70796	8.22039	4.15075	4.77098	1.24579	1.55225	0.184358
NPEPPS	13.1019	12.9707	7.47789	5.74641	12.5501	7.48737	9.32292	3.8833	6.8057	9.69029
KPNB1	42.417	54.85	39.0371	34.3269	13.0734	14.6946	52.8196	36.6054	34.4637	39.5775
MRPL10	10.758	6.56972	10.8083	2.69328	20.6804	7.08141	31.0859	5.95601	19.3459	11.5205
SCRN2	2.22774	4.59927	3.69845	19.4315	2.19425	5.54042	2.21564	1.65008	2.70242	0.381056
PNPO	14.0631	7.11505	17.3095	12.9762	8.67583	9.28776	11.2781	5.6954	8.06084	13.2675
PRR15L	4.89593	34.3228	49.9053	88.2183	8.96733	29.3245	48.3595	1.72406	3.41707	9.21088
CDK5RAP3	7.16476	6.04781	11.5434	6.58783	2.11977	7.96647	7.04925	2.79276	6.729	5.51039
COPZ2	1.99454	2.04714	4.92849	9.86179	1.10712	8.06695	4.36671	1.38989	2.39107	0.304119
NFE2L1	22.7428	26.1197	31.1231	26.6266	13.0387	10.9927	45.2492	61.2344	42.8838	36.4567
CBX1	6.50574	9.34959	4.58785	8.9198	7.40044	3.4906	6.13041	4.05473	4.32512	5.68434
SNX11	5.48443	4.89777	8.05361	17.9266	4.67771	8.26751	5.37527	3.63663	6.94895	6.08703
SKAP1	1.41796	1.31774	2.25329	8.33522	1.02113	5.6406	0.930408	0.964799	0	0.0704046
HOXB3	1.16079	1.24611	1.21525	1.56397	8.38334	1.3007	2.31481	0.919015	0.176948	0.0217746
CALCOCO2	23.6432	54.0504	60.3062	21.2287	24.939	27.5478	57.5809	28.5739	22.6642	30.9903
ATP5G1	22.7707	3.85722	7.60607	2.45791	23.7132	22.1153	9.75317	11.2941	8.85881	18.1825
UBE2Z	28.3682	18.4087	22.8829	14.1647	27.8029	23.6157	26.7129	27.212	23.229	23.7159
SNF8	23.5878	9.4223	7.31745	2.52912	4.16192	20.7712	11.5587	19.0074	14.313	14.2273
ZNF652	6.74239	9.67039	9.64714	7.30884	12.8649	6.77533	6.05259	4.49578	8.86511	5.91712
PHB	15.4299	12.4302	23.931	15.3175	18.6735	18.6101	16.5606	18.8714	19.2236	17.4608
SPOP	6.96671	15.631	13.5935	10.6265	3.5337	11.6788	9.62244	11.6857	9.36795	12.1555
SLC35B1	37.3671	19.9564	27.8176	3.43045	15.286	48.5715	39.9601	31.8023	46.939	45.1122
FAM117A	4.97029	11.3847	7.26928	21.3527	13.8936	14.7427	12.6043	4.63768	10.9987	5.93833
MYST2	7.40401	6.17338	7.87799	4.30002	1.26796	3.93118	7.71843	3.32016	8.12563	9.57367
ITGA3	30.9301	6.33707	8.21304	9.97606	1.26796	4.15075	8.46472	23.1691	24.0012	42.1815
PDK2	5.10723	13.8202	27.442	17.9514	2.87046	14.332	18.2699	3.35245	6.78236	6.02325
PPP1R9B	8.45816	6.49134	7.26928	19.23	1.07539	4.20473	8.33386	17.0113	7.48229	14.663
COL1A1	222.251	5.04651	4.96253	8.44629	3.35052	7.48737	7.45666	1218.38	13.0342	36.6109
XYLT2	3.85188	5.25843	8.6107	11.1006	8.90264	3.83779	3.39291	1.98788	3.57608	0.408637
MRPL27	14.4638	5.25843	26.6866	2.38257	1.33468	22.9075	11.894	28.1098	7.70236	39.4582
LRRC59	67.9792	27.4414	66.5193	52.5244	23.8769	43.2493	55.5481	33.2349	42.4242	48.4008
RSAD1	4.91191	11.9317	8.99132	9.89036	4.67771	16.0511	11.3543	10.5364	9.18655	6.1562
EPN3	1.55647	3.21544	9.27608	9.45909	0.998898	3.03568	2.45189	0.660776	0.750092	0.103792
SPATA20	5.15952	10.4277	15.0563	5.39572	10.1517	8.84136	11.3543	2.1917	6.32904	0.124841
CACNA1G	1.39801	1.95686	3.77175	6.42827	9.57994	4.93291	2.21564	0.987938	2.50489	0.0740337
ABCC3	7.24638	3.49717	4.03291	5.80386	1.03213	2.3211	8.00445	3.33091	4.25643	2.27183
ANKRD40	10.6124	11.7751	18.0267	8.31295	10.9707	8.49253	10.7261	9.29251	15.3017	14.7953
LUC7L3	4.20975	15.5624	5.06462	12.6954	5.25701	5.36438	7.46341	2.14952	4.18322	0.545816
TOB1	19.9493	298.785	233.505	132.296	29.26	116.976	79.5867	18.8406	22.71	24.4777
SPAG9	6.88896	23.6581	7.97382	14.0337	11.2633	14.2105	9.08616	2.39179	19.2946	2.12242
NME1-NME2	65.4363	22.9712	33.7662	26.6266	41.8288	64.887	44.5537	71.3055	42.2618	50.4541
NME1	31.6283	6.08969	19.9807	2.42081	2.30794	42.4846	39.7578	38.7044	21.6185	39.3349
NME2	52.0262	22.8914	34.7377	27.5349	42.4738	56.7973	38.5501	60.6599	36.4919	44.5934
MBTD1	3.01257	11.276	2.51574	10.1467	9.46415	4.44335	5.47035	1.31341	2.98312	0.162584
UTP18	8.94836	15.528	9.35508	5.31628	14.2398	14.5016	12.3259	10.4816	9.12062	8.61682
